,baseMean,log2FoldChange,lfcSE,pvalue,padj
PGAP3,614.6962512,-0.031063959,0.057658665,0.339501359,0.685751669
SPATA20,2371.531034,-0.030747151,0.041743017,0.339473913,0.685751669
WASHC4,4649.471181,-0.031238095,0.047812774,0.339506118,0.685751669
LZIC,831.5788907,-0.031075149,0.058856407,0.339649015,0.685807585
PPP1R11,1205.68219,-0.032344623,0.05250433,0.33960677,0.685807585
CCDC174,613.1282385,-0.025269767,0.062968049,0.339718054,0.685830665
MDN1,1430.387269,0.031793015,0.05557909,0.340024339,0.686216266
TFB1M,304.7447717,0.029634708,0.060060961,0.340014009,0.686216266
PRKAA1,1742.701576,0.032081177,0.048098738,0.340105334,0.686220696
ZHX1,890.9116217,-0.029872983,0.059366634,0.340141816,0.686220696
KANSL2,547.441964,0.030979809,0.057687709,0.340283779,0.686274503
OR2AT4,108.2092773,0.022295429,0.063811595,0.340255271,0.686274503
RUFY3,1079.1553,0.030147664,0.060132185,0.340519924,0.686401913
VNN2,172.9457716,-0.023117263,0.063545193,0.340494028,0.686401913
ZNF527,125.1063664,0.020089247,0.063956467,0.340412182,0.686401913
CCDC40,163.6470284,0.023546902,0.063473527,0.340621786,0.686491004
C11orf24,781.8454426,0.032032364,0.053481954,0.341245081,0.687281795
CCDC47,3358.38547,-0.032057879,0.047753159,0.34120137,0.687281795
DDX49,1075.336695,0.031664075,0.05098032,0.341202853,0.687281795
EBNA1BP2,961.3905141,0.031774623,0.046513984,0.341072258,0.687281795
RBM8A,2943.647975,0.031482358,0.048000629,0.341390718,0.687458812
SP110,2519.221575,0.030099372,0.057043151,0.341598484,0.687644563
TRDMT1,222.1140152,0.022797108,0.063453268,0.341575081,0.687644563
INIP,897.6874385,0.026751747,0.06232688,0.341663561,0.687659289
CCNB2,803.9042632,-0.032055032,0.054400103,0.341986382,0.688192677
DIPK1B,99.19540641,0.02118834,0.064135829,0.342104868,0.688314763
NDUFB9,3288.311268,-0.031908028,0.050248502,0.342672266,0.689339866
MPHOSPH6,497.1606993,0.030187035,0.058688013,0.342763815,0.689388976
MRM2,1197.630669,-0.032395537,0.046896457,0.342870401,0.689388976
SLC19A1,1573.980815,-0.032340101,0.054091331,0.342858789,0.689388976
CDK2,563.2686298,0.028506218,0.060768592,0.343179945,0.68942151
GEMIN8,219.5825574,0.024158407,0.063223255,0.342945344,0.68942151
MDC1,950.5306259,0.030025875,0.059610219,0.343234044,0.68942151
PANK3,3082.964814,-0.030827845,0.057429606,0.343141378,0.68942151
PODXL2,68.61078795,0.017918631,0.064132159,0.343168348,0.68942151
SLC50A1,1084.228446,0.031873166,0.047563285,0.343060637,0.68942151
SLC25A13,1104.036628,0.031658904,0.052064746,0.343363506,0.689565205
KTN1,3621.844531,-0.031526052,0.050388047,0.343891709,0.690276647
RHOA,16991.80671,-0.031261036,0.04402471,0.343850407,0.690276647
SMAD1,290.7315203,0.027348123,0.06160926,0.343794965,0.690276647
AOC1,388.3431283,0.03083536,0.058265608,0.343959184,0.690295699
LEO1,732.6297538,0.032376016,0.053488933,0.344105675,0.690473294
CC2D1A,1527.997692,0.031650523,0.050533228,0.344321714,0.690607754
EXOC3,2210.826538,-0.032003107,0.051424396,0.344336333,0.690607754
TRIM37,419.0571994,0.029599328,0.059471757,0.344346714,0.690607754
HAL,70.8199819,-0.013409199,0.06408537,0.344488949,0.690776644
ACAP1,112.8591387,0.019086002,0.064034361,0.345115227,0.69089949
CELF1,3653.8065,0.029956982,0.057389953,0.345246625,0.69089949
CSNK1D,6202.150687,0.033196929,0.048370553,0.344902748,0.69089949
DENND6B,164.4309396,0.018668392,0.064019308,0.344709636,0.69089949
FBXO34,860.5171081,-0.031037828,0.050155935,0.344867534,0.69089949
HIF1AN,2310.795728,0.030050149,0.044547207,0.345114926,0.69089949
ITPK1,3695.815795,0.034963032,0.042314674,0.344863721,0.69089949
NTPCR,492.0837877,-0.030608644,0.055790367,0.345144921,0.69089949
PAIP1,1862.933668,-0.03132021,0.044175636,0.34512494,0.69089949
TCTN1,371.3687605,-0.028342933,0.060679072,0.344738443,0.69089949
TMEM52B,403.1109075,-0.026190763,0.062696456,0.344688419,0.69089949
TSSC4,883.9080805,0.031781811,0.049602614,0.345222947,0.69089949
SMYD4,570.7898209,-0.028511235,0.058627226,0.345308978,0.690908132
ZNF562,585.9266406,-0.024786316,0.062886266,0.345448367,0.691070881
ZNF460,66.83922324,0.014378507,0.064109284,0.345546891,0.691151837
RAB3GAP2,1744.200808,-0.030970815,0.04335989,0.34565833,0.691258596
CHTOP,1870.09067,0.031401565,0.045559648,0.346398807,0.692560102
FEM1B,2958.647429,-0.03188084,0.051195801,0.346425486,0.692560102
ENTPD4,1552.388316,0.033497129,0.048402001,0.346618157,0.692602222
MMACHC,161.9280788,-0.016548955,0.064077177,0.346610647,0.692602222
RPL5,10211.4884,-0.032474971,0.046824139,0.346679264,0.692602222
SPECC1,1312.132863,-0.032205379,0.04890103,0.346643276,0.692602222
RALGAPA1,700.9529063,-0.031399691,0.053922589,0.347090443,0.693307336
TCTN2,285.9441656,0.025595134,0.062417876,0.34721276,0.693435313
CCDC85C,274.6959959,-0.016651851,0.06402439,0.347798765,0.694426185
SNRPN,2486.92543,-0.029734983,0.040174927,0.347825564,0.694426185
CEP41,250.8573561,-0.024909955,0.062788774,0.3481621,0.694865013
TMX2,1940.137442,0.031244987,0.044990254,0.348120342,0.694865013
CLEC1A,78.2029402,-0.016651854,0.064060555,0.348290358,0.694887504
CRKL,1991.426059,0.031487819,0.047622962,0.348360383,0.694887504
SNRPD2,2057.00896,0.030099114,0.041199172,0.348406847,0.694887504
STIL,490.3649296,-0.029070679,0.059683168,0.348295896,0.694887504
THOC5,1075.453183,-0.031805499,0.055901113,0.348586361,0.695129084
CEP63,687.9815774,-0.031096463,0.055121097,0.348898829,0.695444282
INAFM1,202.3103497,0.02579431,0.062392799,0.348874894,0.695444282
PNPLA3,315.768339,-0.026694988,0.061721792,0.348919672,0.695444282
EPS8,2865.756775,-0.030344892,0.041597987,0.349095505,0.695445446
GAN,329.2849065,-0.020990356,0.063719578,0.349008796,0.695445446
UPF2,1587.585477,-0.031293716,0.04792363,0.349093812,0.695445446
HOMER1,299.6351175,-0.023802229,0.063046027,0.349268678,0.69567402
EEF1AKMT2,324.3347281,-0.026607372,0.060308445,0.349327692,0.69567517
CELSR1,3242.23942,0.031761505,0.052790134,0.349529684,0.695844629
IMPDH2,2069.885156,-0.031314628,0.046483305,0.349498839,0.695844629
ARHGAP26,2121.196957,-0.030227905,0.057412569,0.349596868,0.695862015
C5orf15,1852.815898,-0.031564035,0.049930007,0.349729464,0.696009574
INTS11,1923.323384,0.031099057,0.044722748,0.350018929,0.696015906
NUDT19,420.155695,0.029721467,0.058520381,0.349864539,0.696015906
PER1,801.4997107,0.015031185,0.06403629,0.349974917,0.696015906
PNMA8B,158.2753889,-0.017178361,0.063956186,0.350024967,0.696015906
ZNF575,108.1540952,0.019859327,0.063850597,0.349872952,0.696015906
C16orf54,185.04876,0.025058291,0.06260025,0.350158682,0.696049276
ENAH,100.3354245,-0.019490777,0.063875,0.350152109,0.696049276
ARSK,234.8046641,-0.026643632,0.061592448,0.350418322,0.696058783
INTS6L,553.6578643,0.029272617,0.05945863,0.350514272,0.696058783
R3HDM1,986.1919915,-0.031168482,0.053048055,0.350462523,0.696058783
RPAP2,815.0571071,-0.022571237,0.063341254,0.35031129,0.696058783
TBC1D17,1555.873807,0.031011261,0.053444699,0.350469942,0.696058783
ZNF764,292.4526488,0.025251986,0.062526168,0.350370966,0.696058783
ZNF704,196.9003974,-0.008067507,0.063876918,0.350591262,0.69609556
OGFOD1,1048.918145,0.030034807,0.056271036,0.350669924,0.696135642
KRCC1,861.8826963,-0.030599823,0.056315113,0.350862631,0.696402071
PRRG4,200.4771197,-0.025366202,0.06255784,0.350980884,0.696520658
CARD16,419.8046924,-0.029782859,0.058689473,0.351121196,0.696682973
PPP2R2D,915.5950251,-0.030539722,0.056960026,0.351211761,0.696716023
TRIQK,620.8872178,-0.030809877,0.055186274,0.351254899,0.696716023
DERPC,829.9779971,-0.031155871,0.053625892,0.351351196,0.696790937
LIN54,781.1949248,-0.031141145,0.053807161,0.351538571,0.6968143
MFSD5,1026.109433,0.031345707,0.051366573,0.351499372,0.6968143
ZKSCAN7,63.24012812,0.016925173,0.06402796,0.351528072,0.6968143
KHK,199.07632,0.025831351,0.062081331,0.351825557,0.697198266
SAR1B,1282.065609,0.031780001,0.052669482,0.351849406,0.697198266
CAPZB,8808.246168,0.029790529,0.041597246,0.352143028,0.697217361
CDC7,107.3195223,0.018920026,0.06387898,0.352669242,0.697217361
CLCC1,1052.388501,-0.031464238,0.051145854,0.352851167,0.697217361
CMTM4,194.5508647,-0.02396235,0.062821407,0.352262894,0.697217361
DNASE1L1,1957.718126,-0.029997266,0.042579606,0.352854649,0.697217361
DPH5,347.4249966,-0.028206359,0.060158221,0.352130567,0.697217361
ERAL1,1006.36242,0.030143191,0.057475179,0.352360572,0.697217361
HERC2,4418.826978,0.031671675,0.056036508,0.352568844,0.697217361
LRCH1,1910.292804,-0.030045737,0.043393096,0.352261483,0.697217361
LYSMD4,249.0332453,0.024654832,0.062759975,0.352690796,0.697217361
MRTFB,1533.924332,-0.031038033,0.053765275,0.352621563,0.697217361
SYT15B,99.68367465,0.020463785,0.063708585,0.352578316,0.697217361
TACO1,663.2704907,-0.031371521,0.051135569,0.352409889,0.697217361
TMC8,1397.040235,0.028947006,0.059703138,0.352692068,0.697217361
TMEM87A,1470.124534,-0.03347201,0.051807176,0.35229035,0.697217361
TP53BP2,1087.84793,0.029991567,0.056487092,0.352790501,0.697217361
WDR24,656.8089741,0.029735977,0.057484387,0.352823654,0.697217361
CTCF,2109.610209,-0.030099409,0.043529603,0.353151189,0.69747922
PCBD2,671.8158728,0.030319892,0.056535209,0.35325738,0.69747922
RAB32,4694.096068,-0.029497637,0.05058659,0.353235329,0.69747922
RBMX,3256.92718,-0.027678508,0.035526524,0.353280109,0.69747922
TBL1XR1,2162.839305,-0.020158721,0.063822015,0.353098953,0.69747922
GOLM2,1944.254364,-0.030296624,0.047752034,0.353342175,0.697486088
AARS2,680.7731085,0.031259216,0.053643025,0.3535262,0.697733655
C5,240.0993215,0.026499394,0.061502409,0.353617555,0.697798275
DPM3,531.1182039,0.029758129,0.057317446,0.353752913,0.697949691
GALNT18,91.82463646,0.017267488,0.063986572,0.353914975,0.698153734
VSIG10,342.7967898,-0.02690001,0.061190825,0.353980898,0.698168089
PEX11A,61.59419776,-0.013015813,0.064001157,0.354280888,0.698602789
RAB18,1396.722121,0.031470886,0.055993377,0.354377341,0.698602789
SAAL1,258.0959591,-0.026798341,0.0615492,0.354353076,0.698602789
OTUD1,1410.699791,0.031379888,0.048408388,0.354471069,0.698671867
KDM4A,1744.235298,-0.031349462,0.049146103,0.354535619,0.698683421
KIAA1328,199.6707432,0.026234481,0.061777032,0.354703403,0.698898379
ACTR10,1717.628835,0.030166938,0.055826059,0.355103843,0.699047302
CHCHD3,1358.33795,-0.031152764,0.050090723,0.355028484,0.699047302
L3HYPDH,203.8860133,0.026837388,0.061243925,0.354891349,0.699047302
POMK,634.3704241,0.013282379,0.064028334,0.355075119,0.699047302
RRP36,1024.803622,0.031004616,0.050352101,0.355008692,0.699047302
ZNF844,69.00254015,-0.016301598,0.063979632,0.355131296,0.699047302
CCDC137,1010.049146,0.03521327,0.056135641,0.355291967,0.699107024
PDSS2,432.2986794,0.026887412,0.060707903,0.355337064,0.699107024
VIPAS39,875.4741456,-0.03122667,0.051644537,0.355337808,0.699107024
CFDP1,853.4088717,-0.03547805,0.05522276,0.355559565,0.699223267
CPT2,1503.752991,-0.031129443,0.050890858,0.355680233,0.699223267
DOLPP1,329.4497538,0.02882517,0.05921063,0.355616727,0.699223267
GADD45GIP1,887.8720668,0.030626311,0.052952698,0.355690559,0.699223267
HDAC3,2314.508545,0.029453654,0.04619024,0.355629257,0.699223267
CDKN3,230.7978785,-0.024769012,0.062319175,0.35591076,0.699288849
PHLDA3,3796.945336,-0.028748389,0.038928366,0.355892077,0.699288849
TBCA,2006.399251,-0.027796622,0.060359237,0.355958877,0.699288849
ZFPM1,238.4071664,0.019713498,0.063750157,0.355889684,0.699288849
TMED1,1201.655842,-0.031608875,0.047312688,0.356064005,0.699317497
ZNF275,256.0153149,0.025686066,0.062007679,0.356090942,0.699317497
CH25H,615.6044938,0.024548399,0.062451369,0.356191222,0.69939906
B4GALT4,446.6636788,0.029008304,0.057456068,0.356540179,0.699865313
LRRC8C,2414.40033,-0.029501979,0.041079498,0.356546251,0.699865313
PARP16,212.0317108,-0.023154919,0.063314451,0.356665335,0.699868273
TMEM268,969.0497288,0.030809189,0.047178202,0.356643193,0.699868273
GPR183,728.299483,-0.030096928,0.060804115,0.356724389,0.699868795
ANKRD39,250.0822343,0.027625688,0.060324602,0.35743835,0.700143895
BDH1,434.3649153,0.026619474,0.06120724,0.357511528,0.700143895
EMP1,7855.222517,0.032440732,0.052509772,0.357227092,0.700143895
KAZN,304.8406296,-0.025538187,0.061897495,0.357257031,0.700143895
KEAP1,2310.670156,0.028704008,0.038645673,0.357457566,0.700143895
MFSD8,596.8784194,0.028627826,0.057643889,0.357278849,0.700143895
PBRM1,3778.378319,-0.028720626,0.039059268,0.357508073,0.700143895
PEMT,288.2426816,-0.028310138,0.059461853,0.357418955,0.700143895
RPS6KB2,1918.974307,-0.031215597,0.04588949,0.357384582,0.700143895
VPS72,837.6876242,0.03047224,0.054877615,0.357094057,0.700143895
WASHC2A,2179.458641,-0.030766762,0.049019526,0.357317576,0.700143895
RIDA,211.244723,-0.02473275,0.06245146,0.357778414,0.700453544
TCHH,160.0314072,-0.02563761,0.061896162,0.357787316,0.700453544
ATP6V0E1,5514.050669,0.029193335,0.042010243,0.358472258,0.700754675
C15orf39,822.3037371,0.028275932,0.058167721,0.358329864,0.700754675
CRADD,160.0483906,-0.021782592,0.063261492,0.358628562,0.700754675
DCAF5,2291.360029,-0.030604834,0.047295866,0.358832309,0.700754675
DUSP10,876.6773868,0.030697318,0.05174748,0.358327668,0.700754675
IL1RAP,770.0539468,0.02943144,0.05758067,0.358655928,0.700754675
KDM5B,1162.73419,-0.030769173,0.047974968,0.358863687,0.700754675
LEPROTL1,1473.484822,-0.03093104,0.053337626,0.358109589,0.700754675
NIPSNAP2,1800.692836,-0.030795854,0.050856458,0.358882928,0.700754675
NOTCH2NLC,374.0959839,0.025668933,0.061621396,0.35858057,0.700754675
PCDH18,61.01974958,-0.013759605,0.063786539,0.358571894,0.700754675
RARG,76.21977246,-0.016451462,0.063890189,0.358796447,0.700754675
SGO2,391.3102105,-0.028616064,0.059667689,0.358632589,0.700754675
TRIM58,86.07074705,-0.017899874,0.063872834,0.358870596,0.700754675
YBX3,3385.152612,0.029191494,0.040466878,0.358282161,0.700754675
ZNF354B,197.5752779,0.025130974,0.062106491,0.358366744,0.700754675
ACCS,193.655708,0.021300701,0.063412552,0.359571071,0.700801183
ADO,2159.408825,0.029758898,0.042468579,0.359203666,0.700801183
ARMC6,910.948479,0.027841153,0.058502924,0.359097573,0.700801183
C1S,193.453113,0.022445867,0.063101538,0.35938151,0.700801183
CREBBP,3844.990892,0.019849468,0.063592876,0.3592778,0.700801183
ERF,2615.830577,0.032613471,0.052087462,0.35953979,0.700801183
KNSTRN,626.030084,-0.02994689,0.055709246,0.359491958,0.700801183
MACC1,382.8309698,0.022552624,0.06283066,0.358995416,0.700801183
SIAH2,655.7436356,0.025735938,0.061808858,0.359672006,0.700801183
SLC4A1AP,1503.991673,-0.028329167,0.042667973,0.359441623,0.700801183
SPDYE16,204.5605414,0.022917856,0.063047613,0.359630261,0.700801183
STK4,3200.572991,0.027249057,0.034555535,0.359578638,0.700801183
TMEM209,354.1471748,0.027888697,0.059908432,0.359428355,0.700801183
HTATIP2,1045.413835,0.030205499,0.053611765,0.359822771,0.700980215
C1orf35,754.040042,0.030784459,0.053463433,0.360054346,0.701263001
CDC73,1907.12508,-0.031041077,0.050195368,0.360085739,0.701263001
ZNF823,119.1116789,-0.019342863,0.063692027,0.360263574,0.701494578
CNOT11,1126.571652,-0.031275635,0.048251542,0.360429374,0.701636979
NUP85,1234.091507,0.030215689,0.050861678,0.360454579,0.701636979
PRKAR1B,363.7410105,0.024312127,0.062271908,0.360598526,0.701802428
ANKRD18A,87.93709818,0.01713724,0.06365685,0.361003536,0.702193948
MED1,2015.640736,0.029877163,0.042987576,0.360943361,0.702193948
POLL,820.6096614,0.030057129,0.055384153,0.361035628,0.702193948
SCAMP2,5880.503454,-0.028310436,0.040452631,0.361016753,0.702193948
DCAF17,314.7053604,0.027401706,0.060221236,0.361171574,0.702343611
ACSL4,5330.755376,-0.028443735,0.048728274,0.361273032,0.702426172
CASTOR2,377.2797055,-0.024306804,0.062932162,0.361692538,0.702489074
CRIP1,842.2623504,0.030410453,0.049982408,0.36156302,0.702489074
GOLGA8N,273.1238626,-0.017219637,0.063746164,0.362185981,0.702489074
IGSF8,577.8674836,0.0288428,0.058798559,0.361449963,0.702489074
KLF11,568.8987698,0.029865757,0.053003375,0.361833137,0.702489074
MGAT1,18294.70537,-0.035233365,0.052747189,0.361691943,0.702489074
MROH7,293.2192138,-0.027020303,0.060268685,0.362102298,0.702489074
MTMR6,1547.599348,-0.030549937,0.050965344,0.361947198,0.702489074
POLR2J,1541.901363,0.030638189,0.04943034,0.361599477,0.702489074
RBM7,635.963048,-0.028620501,0.059461091,0.362131789,0.702489074
RPL35,8294.120651,0.029416985,0.044719509,0.361962945,0.702489074
SYNRG,2003.933428,-0.029328085,0.042882723,0.362190503,0.702489074
TPM4,11859.76536,0.032080863,0.049798902,0.362046708,0.702489074
TSPAN17,1617.093695,0.030308029,0.041389756,0.36173603,0.702489074
YOD1,457.8528767,-0.029844566,0.055704658,0.362175613,0.702489074
ACO1,2152.820929,0.032328893,0.052783384,0.364172944,0.702698349
AP1M1,2112.242241,0.028252316,0.05334172,0.364209739,0.702698349
ARMC2,64.49569424,-0.014816285,0.063888404,0.363539792,0.702698349
ATL2,784.8295018,0.030316917,0.054080315,0.362828232,0.702698349
ATP5MK,1790.31581,0.029335011,0.055488221,0.362536992,0.702698349
ATP9B,1699.720493,-0.028859163,0.059059061,0.36454137,0.702698349
CENPL,272.5724803,-0.024981491,0.061683313,0.364501919,0.702698349
COPRS,1154.803605,-0.030091266,0.045764482,0.364501592,0.702698349
CYP2S1,1060.726153,-0.030522782,0.051099946,0.363186851,0.702698349
DLGAP4,1410.665433,0.030435418,0.053238091,0.362815459,0.702698349
EXOC6B,438.3231559,-0.029013479,0.057571278,0.363985504,0.702698349
GIPC3,163.7349174,0.02117087,0.063421151,0.363222594,0.702698349
GOLGA1,768.3805583,0.036616164,0.055110396,0.364142624,0.702698349
GSR,3000.669521,0.028425244,0.046386417,0.364291452,0.702698349
IL15,121.4860381,0.01929573,0.063600654,0.364084545,0.702698349
KCTD1,130.5502366,0.019776331,0.063715027,0.363766407,0.702698349
LDHD,73.46758837,-0.016107387,0.063890921,0.362953354,0.702698349
LIMS1,8676.153317,-0.028589762,0.040619306,0.364282778,0.702698349
MICOS10-NBL1,125.4611362,0.01772147,0.063713395,0.363002839,0.702698349
MKNK1,3616.113398,0.029488385,0.042372206,0.364012025,0.702698349
MSN,26511.62424,0.030683034,0.04457031,0.364449469,0.702698349
PAPSS1,6532.633777,0.028684177,0.04473798,0.363359493,0.702698349
PITPNM3,343.818376,-0.017971021,0.063760896,0.363219175,0.702698349
PRDX6,3249.41811,-0.030210545,0.04958429,0.363932125,0.702698349
PSMB7,3184.183005,0.028835077,0.039107921,0.362637841,0.702698349
PXMP2,215.1626834,0.027320464,0.060065258,0.363544175,0.702698349
QPCTL,346.4539817,0.026518006,0.060884452,0.36301011,0.702698349
RCE1,601.8386452,0.026924281,0.057409577,0.362885083,0.702698349
SMARCC1,2696.141943,-0.031035661,0.04785909,0.362734328,0.702698349
TNPO2,2051.176872,0.029868106,0.053832663,0.363228297,0.702698349
TPCN1,2318.960228,-0.030361555,0.052988075,0.364098528,0.702698349
TRIM2,93.06076248,0.017507811,0.063787374,0.363559582,0.702698349
UBE2Q2,1108.48328,-0.030568871,0.056302755,0.363841771,0.702698349
UBR2,1786.946977,-0.029857728,0.043760234,0.36325179,0.702698349
VCF2,100.3996362,-0.019947575,0.06350231,0.363449762,0.702698349
VMP1,3739.390843,-0.031060727,0.056188297,0.363099935,0.702698349
YPEL4,228.4501139,0.025996639,0.061174676,0.364324311,0.702698349
